filename,width,height,class,xmin,ymin,xmax,ymax,image_id
Navid_405_jpg.rf.dad36a8aa67867a0b7e1da0b66c8574f.jpg,512,512,motorbike,127,267,151,296,251
Navid_405_jpg.rf.dad36a8aa67867a0b7e1da0b66c8574f.jpg,512,512,motorbike,238,269,253,292,251
Navid_405_jpg.rf.dad36a8aa67867a0b7e1da0b66c8574f.jpg,512,512,motorbike,224,269,237,292,251
Navid_405_jpg.rf.dad36a8aa67867a0b7e1da0b66c8574f.jpg,512,512,car,4,269,124,349,251
Navid_405_jpg.rf.dad36a8aa67867a0b7e1da0b66c8574f.jpg,512,512,motorbike,199,272,219,289,251
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,bus,202,104,338,359,252
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,three wheelers (CNG),33,257,71,308,252
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,three wheelers (CNG),94,252,128,311,252
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,three wheelers (CNG),155,241,193,306,252
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,three wheelers (CNG),188,239,203,285,252
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,bus,376,192,394,215,252
Dipto_487_jpg.rf.dde2b1a5b68dc471415062cefacb0ac5.jpg,512,512,truck,395,195,409,217,252
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,bicycle,188,129,240,300,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,motorbike,373,144,400,207,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,rickshaw,234,159,259,206,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,rickshaw,253,164,265,191,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,rickshaw,284,164,290,178,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,suv,268,165,280,180,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,auto rickshaw,290,164,297,176,253
175_jpg.rf.af431c36c070dc8e444d8898f15cbae3.jpg,512,512,pickup,300,162,306,174,253
Pias (397)_jpg.rf.23a8c81a8f8aedd41acf49bac550a8f4.jpg,512,512,pickup,189,299,215,344,254
Pias (397)_jpg.rf.23a8c81a8f8aedd41acf49bac550a8f4.jpg,512,512,bus,235,263,268,333,254
Pias (397)_jpg.rf.23a8c81a8f8aedd41acf49bac550a8f4.jpg,512,512,truck,267,297,274,331,254
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,bus,429,242,512,351,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,bus,320,227,429,294,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,three wheelers (CNG),308,286,473,512,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,motorbike,9,331,42,419,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,three wheelers (CNG),191,283,256,404,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,car,260,288,319,347,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,car,145,290,171,325,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,car,168,288,189,315,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,minivan,119,283,146,309,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,bus,275,273,320,292,255
Pias (242)_jpg.rf.86ae94d4cb41766d8cde37a80cc3a9e1.jpg,512,512,bus,239,259,273,290,255
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,bus,159,206,278,295,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,car,98,249,182,310,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,car,78,248,113,304,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,bus,100,221,125,253,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,rickshaw,17,246,48,280,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,motorbike,2,242,30,300,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,rickshaw,57,244,68,281,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,car,37,249,57,280,256
Numan_(72)_jpg.rf.2909922d4a26a455ddb954d0afa0d627.jpg,512,512,rickshaw,287,243,315,284,256
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,1,280,94,512,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,van,105,244,392,512,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,bus,183,166,285,252,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,three wheelers (CNG),110,227,165,306,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,minivan,184,215,247,262,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,three wheelers (CNG),2,241,65,303,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,three wheelers (CNG),26,239,86,264,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,68,225,119,259,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,371,234,411,318,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,448,256,512,438,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,427,249,469,320,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,347,225,374,259,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,car,409,232,435,282,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,pickup,442,217,470,251,257
Asraf_48_jpg.rf.5c6ac1829a6d87084c55bcb5107c78eb.jpg,512,512,three wheelers (CNG),438,235,458,262,257
Navid_246_jpg.rf.b1dfb06ebce56e0e424b6eb79feb5e7e.jpg,512,512,bus,351,11,512,512,258
Navid_246_jpg.rf.b1dfb06ebce56e0e424b6eb79feb5e7e.jpg,512,512,car,325,284,344,309,258
Navid_246_jpg.rf.b1dfb06ebce56e0e424b6eb79feb5e7e.jpg,512,512,bus,302,266,315,297,258
Navid_637_JPG.rf.86568331973b6ba02f1e38144cb4f5e8.jpg,512,512,bus,147,196,283,321,259
Navid_637_JPG.rf.86568331973b6ba02f1e38144cb4f5e8.jpg,512,512,bus,4,194,146,305,259
Navid_637_JPG.rf.86568331973b6ba02f1e38144cb4f5e8.jpg,512,512,van,420,249,509,327,259
Navid_637_JPG.rf.86568331973b6ba02f1e38144cb4f5e8.jpg,512,512,motorbike,289,262,298,281,259
32_jpg.rf.022b8688e918a89617f4269667cb74dc.jpg,512,512,auto rickshaw,416,152,475,260,260
32_jpg.rf.022b8688e918a89617f4269667cb74dc.jpg,512,512,bus,51,114,241,220,260
32_jpg.rf.022b8688e918a89617f4269667cb74dc.jpg,512,512,auto rickshaw,392,182,410,199,260
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,car,432,321,483,380,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,car,474,317,507,353,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,car,245,335,298,370,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,rickshaw,435,313,445,333,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,rickshaw,416,311,431,341,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,rickshaw,332,319,364,360,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,rickshaw,382,315,391,333,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,rickshaw,56,352,83,414,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,rickshaw,15,339,23,359,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,car,145,334,164,355,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,bus,22,321,50,367,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,bus,72,311,99,353,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,bus,451,288,512,331,261
Pias (213)_jpg.rf.6ee9f021f6db4fdc06709fbd46eb1ad0.jpg,512,512,taxi,100,340,126,369,261
Dipto_745_jpg.rf.1294a1ff6459105903e4e97c72abb5df.jpg,512,512,truck,171,246,339,390,262
Dipto_745_jpg.rf.1294a1ff6459105903e4e97c72abb5df.jpg,512,512,bus,116,287,183,339,262
Dipto_745_jpg.rf.1294a1ff6459105903e4e97c72abb5df.jpg,512,512,car,103,310,117,324,262
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,bus,1,140,133,323,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,rickshaw,113,210,146,245,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,van,155,208,207,236,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,bus,273,194,333,224,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,van,271,207,314,230,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,truck,111,197,133,216,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,bus,168,202,184,208,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,three wheelers (CNG),137,210,155,222,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,suv,435,205,512,236,263
140_jpg.rf.a7e1b8d6d10ba2150958c245855e0711.jpg,512,512,rickshaw,335,203,427,250,263
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,truck,58,134,141,249,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,rickshaw,139,191,174,289,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,rickshaw,178,192,215,289,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,rickshaw,394,209,448,289,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,rickshaw,347,212,368,270,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,rickshaw,215,208,235,266,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,bicycle,367,202,395,307,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,auto rickshaw,325,214,349,262,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,pickup,285,201,322,267,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,auto rickshaw,249,199,273,269,264
Dipto_ 213_jpg.rf.dba7d403a4c4c8f4108e26c812caf1df.jpg,512,512,bicycle,245,215,250,254,264
Pias (193)_jpg.rf.8e012cca735ec12f69229c005452707e.jpg,512,512,car,103,281,125,315,265
Pias (193)_jpg.rf.8e012cca735ec12f69229c005452707e.jpg,512,512,car,141,288,195,333,265
Pias (193)_jpg.rf.8e012cca735ec12f69229c005452707e.jpg,512,512,motorbike,487,273,503,328,265
Pias (193)_jpg.rf.8e012cca735ec12f69229c005452707e.jpg,512,512,three wheelers (CNG),251,273,372,461,265
Pias (193)_jpg.rf.8e012cca735ec12f69229c005452707e.jpg,512,512,three wheelers (CNG),444,256,470,309,265
Pias (193)_jpg.rf.8e012cca735ec12f69229c005452707e.jpg,512,512,minivan,472,251,496,274,265
Dipto_610_jpg.rf.9a422f4c1b2a5881b44a485ada784a6d.jpg,512,512,truck,3,257,33,395,266
Dipto_610_jpg.rf.9a422f4c1b2a5881b44a485ada784a6d.jpg,512,512,truck,100,250,189,346,266
Dipto_610_jpg.rf.9a422f4c1b2a5881b44a485ada784a6d.jpg,512,512,three wheelers (CNG),30,281,64,330,266
Dipto_610_jpg.rf.9a422f4c1b2a5881b44a485ada784a6d.jpg,512,512,car,199,288,215,307,266
Dipto_610_jpg.rf.9a422f4c1b2a5881b44a485ada784a6d.jpg,512,512,car,211,284,222,297,266
Dipto_610_jpg.rf.9a422f4c1b2a5881b44a485ada784a6d.jpg,512,512,car,228,279,233,288,266
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,car,237,307,282,373,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,suv,220,310,236,340,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,car,213,314,220,330,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,three wheelers (CNG),203,312,212,330,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,rickshaw,176,304,193,352,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,rickshaw,153,304,167,346,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,rickshaw,193,309,198,341,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,car,142,313,153,341,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,rickshaw,100,290,129,382,267
Navid_616_JPG.rf.8acfb36ea028abb77372851e6ae4b0aa.jpg,512,512,rickshaw,26,228,100,493,267
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,rickshaw,7,209,95,440,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,rickshaw,347,183,390,276,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,motorbike,385,214,412,253,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,rickshaw,446,168,467,212,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,three wheelers (CNG),162,188,312,458,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,taxi,1,271,15,308,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,bus,59,192,172,288,268
Pias (231)_jpg.rf.4c00a5c513c795706ad9855fff875fc3.jpg,512,512,bus,238,142,385,250,268
Dipto_441_jpg.rf.4aed6a335950b152567fe9d2fcf2970b.jpg,512,512,truck,398,119,429,180,269
Dipto_441_jpg.rf.4aed6a335950b152567fe9d2fcf2970b.jpg,512,512,truck,372,120,396,169,269
Dipto_441_jpg.rf.4aed6a335950b152567fe9d2fcf2970b.jpg,512,512,bus,323,115,337,149,269
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,three wheelers (CNG),336,263,489,512,270
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,pickup,319,195,397,326,270
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,pickup,27,206,152,342,270
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,pickup,123,187,238,291,270
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,pickup,241,189,306,271,270
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,pickup,303,192,333,266,270
Numan_(148)_jpg.rf.5cb52667cfab3ee6709f0abee41c96b9.jpg,512,512,pickup,1,215,36,390,270
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,car,83,321,197,441,271
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,truck,205,248,254,385,271
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,bus,99,287,160,319,271
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,minivan,266,334,271,346,271
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,minivan,259,331,265,347,271
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,bus,271,323,279,345,271
Dipto_ 150_jpg.rf.6b08d24ce7cde5ac8eb58ccaf7d3ce23.jpg,512,512,truck,3,225,83,426,271
Dipto_ 134_jpg.rf.4421f97bed7707d6ef868220e6445c3f.jpg,512,512,pickup,299,251,372,407,272
Dipto_ 134_jpg.rf.4421f97bed7707d6ef868220e6445c3f.jpg,512,512,truck,252,323,264,353,272
Dipto_ 134_jpg.rf.4421f97bed7707d6ef868220e6445c3f.jpg,512,512,truck,269,316,279,349,272
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,motorbike,60,156,108,197,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,motorbike,54,142,68,159,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,motorbike,9,141,25,160,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,van,132,138,177,159,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,minivan,176,141,212,158,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,car,112,143,133,154,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,car,249,144,271,151,273
Navid_512_jpg.rf.ce44abb89a7b165645a92d30c395e232.jpg,512,512,bus,40,137,50,145,273
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,276,349,388,459,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),224,244,249,305,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,motorbike,207,220,221,241,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,motorbike,96,333,123,402,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,motorbike,62,274,93,307,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,motorbike,2,411,34,484,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,motorbike,232,201,243,220,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,302,197,325,237,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,333,200,355,243,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,409,215,439,262,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,410,163,429,188,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,419,173,432,198,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),250,164,262,191,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,308,182,329,214,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,pickup,312,152,331,190,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),332,169,344,197,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,345,158,365,202,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,suv,360,197,385,250,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,suv,164,185,187,213,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,army vehicle,188,149,229,201,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,suv,431,197,463,247,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,rickshaw,483,227,511,291,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,394,193,419,236,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,suv,367,183,391,220,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,394,180,415,200,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,389,144,403,173,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,367,152,384,190,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,human hauler,348,128,357,149,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,bus,377,88,388,101,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,381,129,393,152,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,350,117,359,129,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,352,124,362,141,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,pickup,348,106,355,115,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,minivan,332,128,343,147,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,330,151,340,166,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,330,144,341,157,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,363,112,371,122,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,pickup,365,130,379,162,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),359,137,366,160,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,bus,378,102,391,125,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,bus,389,96,401,118,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,ambulance,404,126,419,148,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,minivan,413,140,424,152,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,car,404,145,417,168,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,355,111,361,120,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,minivan,339,122,348,134,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,minivan,344,113,352,125,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,minivan,369,109,375,118,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),426,151,438,171,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),434,160,447,174,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,van,432,171,454,203,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,three wheelers (CNG),391,166,404,184,274
Numan_ (17)_jpg.rf.eec4fff21f453d9878a175e0ea227e2f.jpg,512,512,minivan,370,166,390,189,274
Navid_210_jpg.rf.1a8880c147302b5e28e87ab4819694d3.jpg,512,512,car,245,254,295,322,275
Navid_210_jpg.rf.1a8880c147302b5e28e87ab4819694d3.jpg,512,512,pickup,156,221,203,310,275
Navid_210_jpg.rf.1a8880c147302b5e28e87ab4819694d3.jpg,512,512,van,279,242,323,300,275
Navid_210_jpg.rf.1a8880c147302b5e28e87ab4819694d3.jpg,512,512,three wheelers (CNG),448,250,471,280,275
Navid_198_jpg.rf.6d4ea61bb763d1f421f15597bf0e21ae.jpg,512,512,rickshaw,51,178,189,505,276
Navid_198_jpg.rf.6d4ea61bb763d1f421f15597bf0e21ae.jpg,512,512,rickshaw,188,205,219,284,276
Navid_198_jpg.rf.6d4ea61bb763d1f421f15597bf0e21ae.jpg,512,512,rickshaw,250,211,281,309,276
Navid_198_jpg.rf.6d4ea61bb763d1f421f15597bf0e21ae.jpg,512,512,minivan,432,198,501,249,276
Pias (424)_jpg.rf.7ecdd3e8838902d4ef3c0e12997c277a.jpg,512,512,truck,176,268,198,307,277
Pias (424)_jpg.rf.7ecdd3e8838902d4ef3c0e12997c277a.jpg,512,512,bus,242,288,248,301,277
Pias (424)_jpg.rf.7ecdd3e8838902d4ef3c0e12997c277a.jpg,512,512,truck,249,286,253,299,277
Numan_(120)_jpg.rf.efd7262d1a070dffbd75f8e9943ec185.jpg,512,512,rickshaw,2,45,212,509,278
Numan_(120)_jpg.rf.efd7262d1a070dffbd75f8e9943ec185.jpg,512,512,rickshaw,237,38,370,391,278
Numan_(120)_jpg.rf.efd7262d1a070dffbd75f8e9943ec185.jpg,512,512,rickshaw,367,21,441,297,278
Numan_(120)_jpg.rf.efd7262d1a070dffbd75f8e9943ec185.jpg,512,512,rickshaw,146,1,218,166,278
Numan_(120)_jpg.rf.efd7262d1a070dffbd75f8e9943ec185.jpg,512,512,rickshaw,465,1,512,165,278
Numan_(120)_jpg.rf.efd7262d1a070dffbd75f8e9943ec185.jpg,512,512,rickshaw,208,2,255,98,278
118_jpg.rf.18d67a357eaee161600eca14d8d7967d.jpg,512,512,suv,283,245,512,372,279
118_jpg.rf.18d67a357eaee161600eca14d8d7967d.jpg,512,512,motorbike,95,255,168,378,279
